,MBL,has_parking
5456,80-E-16,0.0
5457,80-E-19,1.0
5458,80-E-20,1.0
5459,80-E-3,1.0
5460,80-E-4,1.0
5461,80-E-7,1.0
5462,80-E-8,1.0
5463,80-E-9,1.0
5464,80-F-11,1.0
5465,80-F-12,1.0
5466,80-F-14,1.0
5467,80-F-15,1.0
5468,80-F-16,1.0
5469,80-F-2,1.0
5470,80-F-20,1.0
5471,80-F-4,1.0
5472,80-F-5,1.0
5473,80-F-7,1.0
5474,80-G-1,1.0
5475,80-G-10,1.0
5476,80-G-2,1.0
5477,80-G-3,1.0
5478,80-G-8,1.0
5479,81-A-15,1.0
5480,81-A-18,1.0
5481,81-A-2,1.0
5482,81-A-21,1.0
5483,81-A-23,1.0
5484,81-A-24,1.0
5485,81-A-25,1.0
5486,81-A-32,1.0
5487,81-A-33,1.0
5488,81-A-35,1.0
5489,81-A-39,1.0
5490,81-A-4,1.0
5491,81-A-41,1.0
5492,81-A-42,1.0
5493,81-A-46,0.0
5494,81-A-48,1.0
5495,81-A-7,1.0
5496,81-A-9,1.0
5497,81-B-14,1.0
5498,81-B-15,1.0
5499,81-B-26,0.0
5500,81-B-28,1.0
5501,81-B-5,1.0
5502,81-B-6,1.0
5503,81-B-8,1.0
5504,81-C-12,1.0
5505,81-C-17,1.0
5506,81-C-18,1.0
5507,81-C-4,1.0
5508,81-C-6,1.0
5509,81-C-7,1.0
5510,81-C-8,1.0
5511,81-E-4,1.0
5512,81-E-6,1.0
5513,82-A-6,0.0
5514,82-A-7,1.0
5515,82-B-5,1.0
5516,82-B-7,0.0
5517,82-B-9,1.0
5518,82-C-14,1.0
5519,82-D-12,1.0
5520,82-D-13,1.0
5521,82-E-11,1.0
5522,82-E-20,1.0
5523,82-E-3,1.0
5524,82-E-4,1.0
5525,82-E-8,0.0
5526,82-G-2,1.0
5527,82-G-7,1.0
5528,82-H-1,0.0
5529,83-A-11,1.0
5530,83-A-12,1.0
5531,83-A-16,1.0
5532,83-A-17,1.0
5533,83-A-19,1.0
5534,83-A-20,1.0
5535,83-A-25,0.0
5536,83-A-32,1.0
5537,83-A-36,1.0
5538,83-A-41,1.0
5539,83-A-54,0.0
5540,83-A-58,1.0
5541,83-A-6,1.0
5542,83-A-66,1.0
5543,83-A-68,1.0
5544,83-A-8,1.0
5545,83-B-1,1.0
5546,83-B-2,1.0
5547,83-B-23,1.0
5548,83-B-25,1.0
5549,83-B-27,1.0
5550,83-B-3,1.0
5551,83-B-30,1.0
5552,83-B-31,1.0
5553,83-B-33,1.0
5554,83-B-5,1.0
5555,83-B-7,1.0
5556,83-B-8,1.0
5557,83-C-13,0.0
5558,83-C-3,0.0
5559,83-C-4,0.0
5560,83-C-6,0.0
5561,83-D-1,1.0
5562,83-D-2,1.0
5563,83-E-1,1.0
5564,83-E-10,0.0
5565,83-E-11,1.0
5566,83-E-22,1.0
5567,83-E-24,1.0
5568,83-E-26,1.0
5569,83-E-30,0.0
5570,83-E-5,1.0
5571,83-E-9,0.0
5572,83-F-14,1.0
5573,83-F-2,1.0
5574,83-F-3,1.0
5575,83-F-5,1.0
5576,83-F-6,1.0
5577,89-B-2,1.0
5578,89-B-6,1.0
5579,89-B-8,1.0
5580,89-C-11,1.0
5581,89-C-2,1.0
5582,89-C-3,1.0
5583,89-C-8,1.0
5584,89-D-1,1.0
5585,89-D-3,1.0
5586,89-D-4,1.0
5587,89-D-5,1.0
5588,89-D-6,1.0
5589,89-D-7,1.0
5590,89-E-3,1.0
5591,89-E-5,1.0
5592,89-E-7,1.0
5593,89-F-1,1.0
5594,89-F-5,1.0
5595,89-G-15,1.0
5596,89-G-17,1.0
5597,89-G-18,1.0
5598,89-G-7,1.0
5599,89-G-9,1.0
5600,89-H-13,1.0
5601,89-H-16,1.0
5602,89-H-17,1.0
5603,89-H-2,1.0
5604,89-H-4,1.0
5605,89-H-5,1.0
5606,89-H-7,1.0
5607,89-H-8,1.0
5608,89-H-9,1.0
5609,89-I-10,1.0
5610,89-I-16,1.0
5611,89-I-19,1.0
5612,89-I-2,1.0
5613,89-I-21,1.0
5614,89-I-22,1.0
5615,89-I-3,1.0
5616,89-I-4,1.0
5617,89-I-5,1.0
5618,89-I-6,1.0
5619,89-I-8,1.0
5620,89-J-1,1.0
5621,89-J-11,1.0
5622,89-J-16,1.0
5623,89-J-2,1.0
5624,89-J-21,1.0
5625,89-J-24,1.0
5626,89-J-25,1.0
5627,89-J-5,1.0
5628,89-J-8,1.0
5629,89-J-9,1.0
5630,89-K-11,1.0
5631,89-K-18,1.0
5632,89-K-19,1.0
5633,89-K-2,1.0
5634,89-K-3,1.0
5635,89-K-4,0.0
5636,89-K-6,1.0
5637,89-L-11,0.0
5638,89-L-3,0.0
5639,89-L-4,0.0
5640,89-L-7,1.0
5641,9-A-11,1.0
5642,9-A-12,1.0
5643,9-A-18,1.0
5644,9-A-23,1.0
5645,9-A-24,1.0
5646,9-A-25,1.0
5647,9-A-27,1.0
5648,9-A-28,1.0
5649,9-A-29,1.0
5650,9-A-31,1.0
5651,9-A-4,1.0
5652,9-A-8,1.0
5653,9-B-19,1.0
5654,9-B-22,1.0
5655,9-B-27,1.0
5656,9-B-34,1.0
5657,9-B-37,1.0
5658,9-B-40,1.0
5659,9-B-41,1.0
5660,9-B-5,1.0
5661,9-B-7,0.0
5662,9-C-5,1.0
5663,9-D-14,0.0
5664,9-D-17,1.0
5665,9-D-21,1.0
5666,9-D-23,1.0
5667,9-D-24,1.0
5668,9-D-25,1.0
5669,9-D-26,1.0
5670,9-D-30,0.0
5671,9-D-38,1.0
5672,9-D-39,1.0
5673,9-D-4,1.0
5674,9-D-40,1.0
5675,9-D-42,1.0
5676,9-D-43,1.0
5677,9-D-44,1.0
5678,9-D-45,1.0
5679,9-D-47,0.0
5680,9-D-50,0.0
5681,9-D-51,0.0
5682,9-D-53,1.0
5683,9-D-57,1.0
5684,9-D-7,1.0
5685,9-D-8,1.0
5686,90-A-10,1.0
5687,90-A-5,1.0
5688,90-A-7,1.0
5689,90-B-1,1.0
5690,90-B-10,1.0
5691,90-B-11,1.0
5692,90-B-14,1.0
5693,90-B-19,1.0
5694,90-B-20,1.0
5695,90-B-21,1.0
5696,90-B-22,1.0
5697,90-B-7,1.0
5698,90-B-8,1.0
5699,90-B-9,1.0
5700,90-C-1,1.0
5701,90-C-11,0.0
5702,90-C-15,1.0
5703,90-C-18,0.0
5704,90-C-19,1.0
5705,90-C-24,1.0
5706,90-C-25,1.0
5707,90-C-26,1.0
5708,90-C-30,1.0
5709,90-C-32,1.0
5710,90-C-33,1.0
5711,90-C-34,1.0
5712,90-C-35,0.0
5713,90-D-1,0.0
5714,90-D-10,1.0
5715,90-D-13,1.0
5716,90-D-22,1.0
5717,90-D-4,1.0
5718,90-D-6,1.0
5719,90-D-7,1.0
5720,90-D-9,1.0
5721,90-E-15,1.0
5722,90-E-16,1.0
5723,90-E-19,1.0
5724,90-E-9,1.0
5725,90-F-13,1.0
5726,90-F-17,1.0
5727,90-F-18,1.0
5728,90-F-2,1.0
5729,90-F-20,1.0
5730,90-F-7,1.0
5731,90-F-8,1.0
5732,90-G-1,1.0
5733,90-G-10,1.0
5734,90-G-11,1.0
5735,90-G-12,1.0
5736,90-G-18,1.0
5737,90-G-2,1.0
5738,90-G-21,0.0
5739,90-G-22,1.0
5740,90-G-23,1.0
5741,90-G-25,1.0
5742,90-G-27,1.0
5743,90-G-29,1.0
5744,90-G-32,1.0
5745,90-G-33,1.0
5746,90-G-35,1.0
5747,90-G-37,1.0
5748,90-G-39,1.0
5749,90-G-42,1.0
5750,90-G-5,1.0
5751,90-G-7,1.0
5752,90-G-8,1.0
5753,90-H-1,1.0
5754,90-H-10,1.0
5755,90-H-11,1.0
5756,90-H-13,1.0
5757,90-H-16,1.0
5758,90-H-24,1.0
5759,90-H-27,1.0
5760,90-H-29,1.0
5761,90-H-32,1.0
5762,90-H-33,1.0
5763,90-H-38,1.0
5764,90-H-39,1.0
5765,90-H-7,1.0
5766,90-H-8,1.0
5767,90-H-9,1.0
5768,90-I-14,1.0
5769,90-I-15,1.0
5770,90-I-16,1.0
5771,90-I-17,1.0
5772,90-I-2,1.0
5773,90-I-6,1.0
5774,90-I-9,1.0
5775,90-J-4,1.0
5776,90-J-6,1.0
5777,91-A-10,1.0
5778,91-A-12,1.0
5779,91-A-14,1.0
5780,91-A-15,1.0
5781,91-A-16,1.0
5782,91-A-22,1.0
5783,91-A-25,0.0
5784,91-A-26,1.0
5785,91-A-28,1.0
5786,91-A-31,1.0
5787,91-A-34,0.0
5788,91-A-39,1.0
5789,91-A-40,1.0
5790,91-A-41,1.0
5791,91-A-42,1.0
5792,91-A-43,1.0
5793,91-A-46,1.0
5794,91-B-15,1.0
5795,91-B-16,1.0
5796,91-B-18,1.0
5797,91-B-2,1.0
5798,91-B-20,1.0
5799,91-B-21,1.0
5800,91-B-31,1.0
5801,91-B-33,1.0
5802,91-B-6,1.0
5803,91-B-7,1.0
5804,91-B-8,1.0
5805,91-C-12,1.0
5806,91-C-6,1.0
5807,91-C-7,1.0
5808,91-C-8,1.0
5809,91-D-10,1.0
5810,91-D-13,0.0
5811,91-D-14,1.0
5812,91-D-15,1.0
5813,91-D-18,1.0
5814,91-D-19,1.0
5815,91-D-22,1.0
5816,91-D-24,0.0
5817,91-D-7,1.0
5818,91-D-9,1.0
5819,91-E-11,0.0
5820,91-E-12,1.0
5821,91-E-14,1.0
5822,91-E-8,1.0
5823,91-E-9,1.0
5824,91-F-2,1.0
5825,91-F-3,1.0
5826,91-G-10,1.0
5827,91-G-11,1.0
5828,91-G-12,1.0
5829,91-G-15,1.0
5830,91-G-16,1.0
5831,91-G-17,1.0
5832,91-G-19,1.0
5833,91-G-20,1.0
5834,91-G-5,1.0
5835,91-G-6,0.0
5836,91-G-8,1.0
5837,91-H-11,1.0
5838,91-H-17,0.0
5839,91-H-2,1.0
5840,91-H-21,1.0
5841,91-H-25,1.0
5842,91-H-26,1.0
5843,91-H-27,1.0
5844,91-H-4,1.0
5845,91-H-5,1.0
5846,91-H-6,1.0
5847,91-H-7,0.0
5848,91-H-9,0.0
5849,92-A-1,0.0
5850,92-A-2,1.0
5851,92-A-3,1.0
5852,92-A-7,1.0
5853,92-A-8,0.0
5854,92-A-9,1.0
5855,92-B-1,1.0
5856,92-B-12,1.0
5857,92-B-14,1.0
5858,92-B-20,1.0
5859,92-B-21,1.0
5860,92-B-23,1.0
5861,92-B-24,1.0
5862,92-B-29,1.0
5863,92-B-30,1.0
5864,92-B-31,1.0
5865,92-B-33,1.0
5866,92-B-34,1.0
5867,92-B-40,1.0
5868,92-B-42,1.0
5869,92-B-47,0.0
5870,92-B-5,1.0
5871,92-B-6,1.0
5872,92-B-8,1.0
5873,92-C-10,1.0
5874,92-C-11,1.0
5875,92-C-12,0.0
5876,92-C-13,1.0
5877,92-C-14,1.0
5878,92-C-17,1.0
5879,92-C-2,1.0
5880,92-C-4,1.0
5881,92-C-5,1.0
5882,92-C-6,1.0
5883,92-C-7,1.0
5884,92-D-12,1.0
5885,92-D-13,1.0
5886,92-D-2,1.0
5887,92-D-4,1.0
5888,92-D-5,1.0
5889,92-E-14,1.0
5890,92-E-17,1.0
5891,92-E-18,1.0
5892,92-E-20,1.0
5893,92-E-22,1.0
5894,92-E-23,1.0
5895,92-E-25,1.0
5896,92-E-5,0.0
5897,92-E-9,1.0
5898,92-F-1,1.0
5899,92-F-12,1.0
5900,92-F-16,0.0
5901,92-F-18,0.0
5902,92-F-25,0.0
5903,92-F-26,1.0
5904,92-F-3,1.0
5905,92-F-4,1.0
5906,92-F-6,1.0
5907,92-F-7,0.0
5908,92-F-9,1.0
5909,92-G-12,1.0
5910,92-G-14,1.0
5911,92-G-18,1.0
5912,92-G-19,1.0
5913,92-G-2,0.0
5914,92-G-24,1.0
5915,92-G-26,1.0
5916,92-G-27,0.0
5917,92-G-3,1.0
5918,92-G-4,1.0
5919,92-G-5,1.0
5920,92-G-6,1.0
5921,92-G-8,1.0
5922,92-G-9,1.0
5923,92-I-10,1.0
5924,92-I-13,1.0
5925,92-I-4,1.0
5926,92-I-6,1.0
5927,92-I-7,1.0
5928,92-I-9,1.0
5929,92-J-1,1.0
5930,92-J-18,1.0
5931,92-J-21,1.0
5932,92-J-23,1.0
5933,92-J-24,1.0
5934,92-J-3,1.0
5935,92-J-4,1.0
5936,92-J-5,1.0
5937,92-J-7,1.0
5938,92-J-8,1.0
5939,92-J-9,1.0
5940,92-K-10,1.0
5941,92-K-14,1.0
5942,92-K-18,1.0
5943,92-K-22,1.0
5944,92-K-23,1.0
5945,92-K-27,1.0
5946,92-K-28,0.0
5947,92-K-29,1.0
5948,92-K-3,1.0
5949,92-K-30,1.0
5950,92-K-5,1.0
5951,92-K-6,1.0
5952,92-K-9,1.0
5953,93-A-15,1.0
5954,93-A-17,1.0
5955,93-A-18,1.0
5956,93-A-5,1.0
5957,93-A-8,1.0
5958,93-B-10,1.0
5959,93-B-13,1.0
5960,93-B-14,1.0
5961,93-B-2,1.0
5962,93-B-3,1.0
5963,93-B-5,1.0
5964,93-B-8,1.0
5965,93-D-16,1.0
5966,93-D-17,1.0
5967,93-D-18,1.0
5968,93-E-11,1.0
5969,93-E-13,1.0
5970,93-E-14,1.0
5971,93-E-15,0.0
5972,93-E-4,1.0
5973,93-E-7,0.0
5974,93-F-11,1.0
5975,93-F-15,1.0
5976,93-F-16,1.0
5977,93-F-17,1.0
5978,93-F-20,1.0
5979,93-F-21,1.0
5980,93-F-3,0.0
5981,93-G-11,1.0
5982,93-G-5,1.0
5983,93-G-6,1.0
5984,94-D-12,1.0
5985,94-D-2,1.0
5986,94-D-22,1.0
5987,94-D-23,1.0
5988,94-D-24,1.0
5989,94-D-3,1.0
5990,94-D-4,1.0
5991,94-D-6,1.0
5992,95-A-1,1.0
5993,95-A-12,1.0
5994,95-A-18,1.0
5995,95-A-20,1.0
5996,95-A-24,1.0
5997,95-A-25,1.0
5998,95-A-5,1.0
5999,95-A-8,1.0
6000,95-B-19,1.0
6001,95-B-21,1.0
6002,95-B-22,0.0
6003,95-B-6,1.0
6004,95-B-8,1.0
6005,95-C-19,1.0
6006,95-C-20,1.0
6007,95-C-21,1.0
6008,95-C-6,1.0
6009,96-C-1,1.0
6010,96-C-7,1.0
6011,96-C-8,1.0
6012,96-D-15,1.0
6013,96-D-18,1.0
6014,96-F-1,1.0
6015,97-B-13,1.0
6016,97-B-15,1.0
6017,97-B-6,1.0
6018,97-B-8,1.0
6019,97-C-1,1.0
6020,97-C-16,1.0
6021,97-C-7,1.0
6022,97-C-8,0.0
6023,97-D-5,1.0
6024,97-E-7,1.0
6025,97-F-10,1.0
6026,97-F-4,1.0
6027,97-F-5,1.0
6028,97-G-4,1.0
6029,97-G-8,1.0
6030,97-H-3,1.0
6031,97-I-2,1.0
6032,1-E-11,1.0
6033,1-E-14,1.0
6034,1-E-2,1.0
6035,1-E-3,1.0
6036,10-C-2,1.0
6037,10-C-6,1.0
6038,10-E-12,1.0
6039,10-E-18,1.0
6040,10-E-7,1.0
6041,10-F-20,1.0
6042,10-G-5,1.0
6043,10-H-13,1.0
6044,102-C-1,1.0
6045,102-D-18,1.0
6046,103-A-20,1.0
6047,103-F-11,1.0
6048,103-H-21,1.0
6049,104-A-61,1.0
6050,104-A-62,1.0
6051,104-B-5,1.0
6052,105-B-4,1.0
6053,105-C-16,1.0
6054,105-D-30,1.0
6055,11-B-2,1.0
6056,11-D-13,1.0
6057,11-D-29,1.0
6058,11-D-5,1.0
6059,11-E-18,1.0
6060,11-E-3,1.0
6061,11-F-1,1.0
6062,11-F-3,1.0
6063,11-G-3,1.0
6064,11-H-5,1.0
6065,11-I-20,1.0
6066,11-I-28,1.0
6067,11-I-3,1.0
6068,12-A-13,1.0
6069,12-A-17,1.0
6070,12-A-18,1.0
6071,12-A-30,1.0
6072,12-A-32,1.0
6073,12-A-6,1.0
6074,12-B-15,1.0
6075,12-B-3,1.0
6076,13-A-18,1.0
6077,13-A-28,1.0
6078,13-B-1,1.0
6079,13-B-10,1.0
6080,13-C-5,1.0
6081,13-F-10,1.0
6082,15-A-20,1.0
6083,15-A-22,1.0
6084,15-A-5,1.0
6085,15-B-10,1.0
6086,15-B-20,1.0
6087,15-B-3,1.0
6088,15-B-9,1.0
6089,15-C-1,1.0
6090,15-C-2,1.0
6091,15-C-7,1.0
6092,15-D-2,1.0
6093,16-A-3,1.0
6094,16-A-39,1.0
6095,16-B-29,1.0
6096,16-B-5,1.0
6097,16-C-28,1.0
6098,16-D-14,1.0
6099,16-D-8,1.0
6100,16-E-13,1.0
6101,16-F-15,1.0
6102,17-A-16,1.0
6103,17-B-26,1.0
6104,17-C-16,1.0
6105,17-H-19,1.0
6106,17-H-21,1.0
6107,17-H-22,1.0
6108,17-J-10,1.0
6109,17-J-7,1.0
6110,18-B-26,1.0
6111,18-B-32,1.0
6112,18-B-35,1.0
6113,18-B-38,1.0
6114,18-B-7,1.0
6115,18-C-19,1.0
6116,18-C-2,1.0
6117,18-C-28,1.0
6118,18-C-56,1.0
6119,19-B-17,1.0
6120,19-B-8,1.0
6121,19-C-20,1.0
6122,19-C-6,1.0
6123,19-C-8,1.0
6124,19-E-11,1.0
6125,2-A-7,1.0
6126,20-C-22,1.0
6127,20-C-27,1.0
6128,20-E-10,1.0
6129,20-F-12,1.0
6130,20-F-13,1.0
6131,20-G-1,1.0
6132,20-G-3,1.0
6133,20-H-11,1.0
6134,21-A-7A,1.0
6135,21-B-12,1.0
6136,21-B-2,1.0
6137,22-D-12,1.0
6138,23-A-1,1.0
6139,23-A-20,1.0
6140,23-C-15,1.0
6141,23-C-21,1.0
6142,24-A-24,1.0
6143,24-A-26,1.0
6144,24-A-6,1.0
6145,24-I-14,1.0
6146,24-J-2,1.0
6147,25-C-5,1.0
6148,25-D-28,1.0
6149,25-E-21,1.0
6150,25-F-11,1.0
6151,25-F-2,1.0
6152,26-A-6,1.0
6153,26-F-1,1.0
6154,26-H-3,1.0
6155,26-H-7,1.0
6156,27-D-16,1.0
6157,27-F-17,1.0
6158,27-F-8,1.0
6159,27-I-10,1.0
6160,27-I-13,1.0
6161,27-J-21,1.0
6162,27-J-3,1.0
6163,27-K-4,1.0
6164,28-B-16,1.0
6165,28-C-14,1.0
6166,28-C-8,1.0
6167,28-D-5,1.0
6168,28-F-20,1.0
6169,28-F-7,1.0
6170,28-G-29,1.0
6171,28-G-9,1.0
6172,28-H-13,1.0
6173,29-B-4,1.0
6174,29-C-8,1.0
6175,29-D-11,1.0
6176,29-D-6,1.0
6177,29-E-26,1.0
6178,29-E-5,1.0
6179,29-G-26,1.0
6180,29-I-4,1.0
6181,29-J-3,1.0
6182,29-L-16,1.0
6183,3-B-10,1.0
6184,3-B-2,1.0
6185,3-B-26,1.0
6186,3-B-3,1.0
6187,3-B-4,1.0
6188,3-B-6,1.0
6189,3-B-7,1.0
6190,3-B-8,1.0
6191,3-C-10,1.0
6192,3-E-2,1.0
6193,3-E-22,1.0
6194,3-E-27,1.0
6195,3-E-29,1.0
6196,3-F-15,1.0
6197,3-F-32,1.0
6198,30-A-14,1.0
6199,30-A-9,1.0
6200,30-B-22,1.0
6201,30-B-25,1.0
6202,30-B-8,1.0
6203,30-C-32,1.0
6204,30-C-4,1.0
6205,30-D-11,1.0
6206,30-E-9,1.0
6207,31-A-13,1.0
6208,31-C-19,1.0
6209,31-C-36,1.0
6210,31-D-12,1.0
6211,31-D-3,1.0
6212,32-C-10,1.0
6213,32-E-25,1.0
6214,32-E-5,1.0
6215,32-I-3,1.0
6216,33-F-1,1.0
6217,33-F-12,1.0
6218,33-G-16,1.0
6219,33-G-27,1.0
6220,33-H-17,1.0
6221,33-H-20,1.0
6222,34-A-15,1.0
6223,34-B-16,1.0
6224,34-D-44,1.0
6225,34-E-60,1.0
6226,35-A-6,1.0
6227,35-C-5,1.0
6228,35-C-6,1.0
6229,35-F-2,1.0
6230,35-I-9,1.0
6231,36-A-46,1.0
6232,36-B-17,1.0
6233,36-C-29,1.0
6234,37-A-24,1.0
6235,37-D-8,1.0
6236,38-B-8A,1.0
6237,38-E-16,1.0
6238,38-E-29,1.0
6239,38-E-4,1.0
6240,38-F-16,1.0
6241,39-B-1,1.0
6242,39-G-4,1.0
6243,4-B-30,1.0
6244,40-E-20,1.0
6245,40-E-3,1.0
6246,40-E-34,1.0
6247,40-F-1,1.0
6248,40-G-9,1.0
6249,40-I-4,1.0
6250,41-A-10,1.0
6251,41-A-48,1.0
6252,41-A-54,1.0
6253,41-A-55,1.0
6254,41-D-32,1.0
6255,41-D-36,1.0
6256,42-B-17,1.0
6257,42-B-18,1.0
6258,42-C-8,1.0
6259,42-D-8,1.0
6260,42-F-20,1.0
6261,42-F-21,1.0
6262,43-C-16,1.0
6263,43-C-22,1.0
6264,43-C-32,1.0
6265,44-A-9,1.0
6266,44-C-9,1.0
6267,44-E-10A,1.0
6268,44-G-1,1.0
6269,44-G-9,1.0
6270,44-H-6,1.0
6271,45-B-15,1.0
6272,45-D-9,1.0
6273,45-E-3,1.0
6274,45-E-8,1.0
6275,45-F-2,1.0
6276,45-G-11,1.0
6277,46-A-3,1.0
6278,46-B-11,1.0
6279,46-B-6,1.0
6280,46-F-1,1.0
6281,46-G-14,1.0
6282,47-B-14,1.0
6283,47-D-1,1.0
6284,47-D-3,1.0
6285,47-F-1,1.0
6286,47-G-15,1.0
6287,47-H-27,1.0
6288,48-A-39,1.0
6289,48-B-22,1.0
6290,48-G-17,1.0
6291,49-A-13,1.0
6292,49-A-29,1.0
6293,49-E-4,1.0
6294,50-E-21,1.0
6295,50-E-23,1.0
6296,50-F-24,1.0
6297,50-G-19,1.0
6298,50-H-19,1.0
6299,50-H-23,1.0
6300,51-C-15,1.0
6301,51-D-5,1.0
6302,51-E-49,1.0
6303,52-A-8,1.0
6304,52-B-9,1.0
6305,52-C-15,1.0
6306,52-C-18,1.0
6307,52-C-30A,1.0
6308,52-C-36,1.0
6309,52-C-38,1.0
6310,52-D-4,1.0
6311,52-E-5,1.0
6312,52-G-8,1.0
6313,53-A-2,1.0
6314,53-B-1,1.0
6315,53-B-14,1.0
6316,54-C-10,1.0
6317,54-D-14,1.0
6318,54-G-12,1.0
6319,54-G-28,1.0
6320,55-B-1,1.0
6321,55-B-11,1.0
6322,55-D-4,1.0
6323,56-A-16,1.0
6324,56-B-14,1.0
6325,56-C-6,1.0
6326,57-A-24,1.0
6327,58-B-23A,1.0
6328,58-B-42,1.0
6329,58-C-2,1.0
6330,58-D-27,1.0
6331,59-A-10,1.0
6332,59-B-24,1.0
6333,59-C-11,1.0
6334,6-A-1,1.0
6335,6-B-21,1.0
6336,6-B-27,1.0
6337,6-B-31,1.0
6338,6-C-20,1.0
6339,6-C-30,1.0
6340,6-C-32,1.0
6341,6-C-38,1.0
6342,6-D-15,1.0
6343,6-D-2,1.0
6344,6-D-6,1.0
6345,60-A-7,1.0
6346,60-A-8,1.0
6347,60-B-12,1.0
6348,60-B-17,1.0
6349,60-C-1,1.0
6350,60-C-24,1.0
6351,61-A-19,1.0
6352,61-A-9,1.0
6353,63-A-18,1.0
6354,63-A-42,1.0
6355,63-B-11,1.0
6356,63-B-16,1.0
6357,63-B-30,1.0
6358,63-B-8,1.0
6359,63-C-32,1.0
6360,63-C-42,1.0
6361,65-B-18,1.0
6362,65-B-7,1.0
6363,65-C-10,1.0
6364,65-C-8,1.0
6365,66-B-7,1.0
6366,66-E-1,1.0
6367,68-D-12,1.0
6368,68-E-18,1.0
6369,68-E-23,1.0
6370,69-G-12,1.0
6371,69-H-14,1.0
6372,69-H-27,1.0
6373,69-H-28,1.0
6374,7-A-8,1.0
6375,7-B-2,1.0
6376,7-B-5,1.0
6377,7-B-7,1.0
6378,7-D-12,1.0
6379,7-D-24,1.0
6380,7-E-16,1.0
6381,7-E-22,1.0
6382,7-E-28,1.0
6383,7-F-1,1.0
6384,7-G-18,1.0
6385,7-G-19,1.0
6386,7-G-23,1.0
6387,7-H-13,1.0
6388,7-H-27,1.0
6389,7-H-6,1.0
6390,7-I-32,1.0
6391,7-I-56,1.0
6392,7-I-57,1.0
6393,7-K-1,1.0
6394,7-K-13,1.0
6395,7-K-15,1.0
6396,7-K-2,1.0
6397,7-L-6,1.0
6398,7-L-9,1.0
6399,71-D-17,1.0
6400,71-D-28,1.0
6401,71-D-33,1.0
6402,71-D-34,1.0
6403,72-B-22,1.0
6404,72-B-24,1.0
6405,72-C-13,1.0
6406,72-C-6,1.0
6407,72-C-8,1.0
6408,73-A-12,1.0
6409,73-A-39,1.0
6410,74-A-6,1.0
6411,74-B-13,1.0
6412,74-E-1,1.0
6413,75-E-29,1.0
6414,77-D-13,1.0
6415,78-B-3,1.0
6416,78-B-9,1.0
6417,78-G-25,1.0
6418,78-I-5,1.0
6419,79-B-14,1.0
6420,79-C-17,1.0
6421,79-H-4,1.0
6422,8-A-27,1.0
6423,8-A-41,1.0
6424,8-A-48,1.0
6425,8-C-17,1.0
6426,8-C-22,1.0
6427,8-G-2,1.0
6428,8-I-2,1.0
6429,8-J-11,1.0
6430,8-K-1,1.0
6431,8-K-6,1.0
6432,80-A-23,1.0
6433,80-D-15,1.0
6434,80-F-13,1.0
6435,81-A-47,1.0
6436,81-B-24,1.0
6437,81-B-27,1.0
6438,81-B-3,1.0
6439,82-D-23,1.0
6440,82-I-6,1.0
6441,83-A-14,1.0
6442,83-A-3,1.0
6443,83-A-67,1.0
6444,83-A-7,1.0
6445,83-C-19,1.0
6446,83-D-4,1.0
6447,83-F-16,1.0
6448,89-B-7,1.0
6449,89-C-5,1.0
6450,89-F-8,1.0
6451,89-H-15,1.0
6452,89-J-19,1.0
6453,9-A-1,1.0
6454,9-A-26,1.0
6455,9-D-12,1.0
6456,9-D-18,1.0
6457,9-D-54,1.0
6458,90-B-23,1.0
6459,90-D-12,1.0
6460,90-D-2,1.0
6461,90-D-3,1.0
6462,90-G-11A,1.0
6463,90-H-15,1.0
6464,90-H-2,1.0
6465,91-B-23,1.0
6466,91-B-32,1.0
6467,91-H-18,1.0
6468,92-B-26,1.0
6469,92-E-10,1.0
6470,92-G-13,1.0
6471,92-H-1,1.0
6472,92-J-11A,1.0
6473,93-C-1,1.0
6474,93-D-4,1.0
6475,94-B-4,1.0
6476,94-D-11,1.0
6477,95-B-1,1.0
6478,95-C-1,1.0
6479,97-E-10,1.0
